Category,Outbreak,Location 1 1,Location 1 2 1,Location 1 2 2,Continent,Lat,Long,Date,Year,Cases,Fatalities,Impact Scale,Source Citation,Source,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27
Whooping Cough,Whooping Cough,U.S. ,"New York, Rochester",,North America,43.16103,-77.6109219,1/2015-11/2015,2015.0,1.0,0.0,Isolated,"Fath, Rebecca. ""Cases of whooping cough reported in Batavia, Rochester."" News 10 WHEC Rochester. November 11, 2015. ",http://www.whec.com/article/stories/s3960499.shtml,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,North Carolina,,North America,35.21905,-83.04153,4/2015,2015.0,5.0,0.0,Cluster,"Transylvania Times. ""Pertussis Cases Back In Transylvania County – Transylvania County NC."" April 16, 2015. ",http://www.transylvaniatimes.com/story/2015/04/16/news/pertussis-cases-back-in-transylvania-county-transylvania-county-nc/22380.html,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Oklahoma,,North America,36.14500, -97.00684 ,3/2015,2015.0,1.0,0.0,Isolated,"KJRH-TV. ""Oklahoma State Department of Health announces confirmed case of measles virus in Stillwater."" March 27, 2015.",http://www.kjrh.com/news/health/oklahoma-state-department-of-health-announces-confirmed-case-of-measles-virus-in-stillwater,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,Oregon,,North America,36.25473,-94.47998,1/2015-3/2015,2015.0,8.0,1.0,Cluster,"Lodi News-Sentinel, ""San Joaquin County reports death from whooping cough ."" March 6, 2015.",http://www.lodinews.com/news/article_691509ea-c3d9-11e4-9b64-bbc28dc835c9.html,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,Oregon,,North America,44.55211, -123.28839 ,4/2015,2015.0,2.0,0.0,Cluster,"Corvallis Gazette Times. ""New pertussis cases confirmed at CHS."" April 10, 2015. ",http://www.gazettetimes.com/news/local/new-pertussis-cases-confirmed-at-chs/article_add88742-560a-5854-8b2a-f8fd7c899362.html,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Oregon,,North America,44.17009,-120.02849,1/2015-2/2015,2015.0,1.0,0.0,Secondary,"California Department of Public Health. ""Measles."" January 21, 2015.",http://www.cdph.ca.gov/HealthInfo/discond/Pages/Measles.aspx,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Pennsylvania,,North America,40.58879,-77.56806,1/2015-2/2015,2015.0,1.0,0.0,Isolated,"Center for Disease Control and Prevention. ""Measles Cases and Outbreaks."" February 20, 2015. ",http://www.cdc.gov/measles/cases-outbreaks.html,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,Pennsylvania,,North America,40.03699, -75.37620 ,3/2015-4/2015,2015.0,8.0,0.0,Cluster,"Logue, Tim. ""Eight cases of whooping cough confirmed at Radnor High School."" Delaware County Daily Times. April 10, 2015. ",http://www.delcotimes.com/general-news/20150410/eight-cases-of-whooping-cough-confirmed-at-radnor-high-school,,,,,,,,,,,,,,
Measles,Measles,U.S. ,South Dakota,,North America,43.70943,-98.02980,1/2015,2015.0,13.0,0.0,Epidemic,"Outbreak News Today. ""South Dakota measles outbreak now at 13."" January 12, 2015.",http://outbreaknewstoday.com/south-dakota-measles-outbreak-now-at-13-56638/,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,"Texas, Plano City",,North America,33.0198431,-96.6988856,11/2015,2015.0,2.0,0.0,Cluster,"WFAA. ""Two Plano high school students diagnosed with whooping cough
."" November 9, 2015.",http://www.wfaa.com/story/news/health/2015/11/09/two-plano-high-school-students-diagnosed-with-whooping-cough/75490264/,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Texas, ,North America,32.7732,-97.35166,1/2015,2015.0,1.0,0.0,Isolated,"Rose, Ashley. ""Tarrant County resident returns from India with case of measles."" Dallas Morning News. January 20, 2015. ",http://thescoopblog.dallasnews.com/2015/01/tarrant-county-resident-returns-from-india-with-case-of-measles.html/,,,,,,,,,,,,,,
Measles,Measles,,U.S., New York,North America,41.73379,-74.51543,1/2015-3/2015,2015.0,3.0,0.0,Cluster,"Center for Disease Control and Prevention. "" Measles Cases and Outbreaks."" February 13, 2015.",http://www.cdc.gov/measles/cases-outbreaks.html,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,Utah,,North America,40.82976, -110.99835 ,1/2015-4/2015,2015.0,63.0,0.0,Cluster,"Vaccine News Daily Reports. ""Park City, Utah sees whooping cough outbreak."" April 8, 2015. ",http://vaccinenewsdaily.com/news/333382-park-city-utah-sees-whooping-cough-outbreak/,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Utah,,North America,39.66547,-110.08513,1/2015-2/2015,2015.0,3.0,0.0,Secondary,"Centers for Disease Control and Prevention. ""U.S. Multi-state Measles Outbreak 2014—2015."" February 20, 2015. ",http://www.cdc.gov/measles/multi-state-outbreak.html,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,"Virginia ,Albemarle",,North America,38.0567092,-78.6114999,11/2015,2015.0,1.0,0.0,Isolated,"NBC 29.com. ""Case of Whooping Cough at WAHS."" November 12, 2015. ",http://www.nbc29.com/story/30502641/case-of-whooping-cough-at-wahs,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Virginia,,North America,38.90855,-77.24052,5/2015,2015.0,1.0,0.0,Isolated,"NBC News. ""Measles Case Confirmed in Fairfax County."" May 19, 2015.",http://www.nbcwashington.com/news/local/Measles-Case-Confirmed-in-Fairfax-County-304324971.html,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Virginia,,North America,38.908547,-77.240515,10/2015,2015.0,1.0,0.0,Isolated,"NBC News 4. ""Measles Case Confirmed in Fairfax County."" October 9, 2015. ",http://www.nbcwashington.com/news/local/Measles-Case-Confirmed-in-Fairfax-County-2015.html,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Washington D.C.,,North America,38.92028,-77.03344,1/2015-3/2015,2015.0,2.0,0.0,Cluster,"District Chronicles. ""Metro Brief: District of Columbia confirms second case of measles in 2015."" March 2, 2015. ",http://www.districtchronicles.com/news/view.php/861981/Metro-Brief-District-of-Columbia-confirm,,,,,,,,,,,,,,
Measles,Measles,U.S. ,"Washington, Clallam County",,North America,48.04051,-124.01677,6/2015,2015.0,1.0,1.0,Isolated,"King 5 News. ""Clallam Co. woman dies of measles; 1st US death since 2003."" July 2, 2015. ",http://www.king5.com/story/news/health/2015/07/02/clallam-county-measles-death/29622875/,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,Washington,,North America,46.23698, -118.58548 ,1/2015-4/2015,2015.0,28.0,0.0,Cluster,"Aney, Kathy. ""Weaker vaccine blamed for whooping cough outbreak."" East Oregonian. April 22, 2015. ",http://www.eastoregonian.com/eo/local-news/20150422/weaker-vaccine-blamed-for-whooping-cough-outbreak,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Washington,,North America,47.58068,-122.05587,1/2015-3/2015,2015.0,5.0,0.0,Secondary,"Center for Disease Control and Prevention. "" Measles Cases and Outbreaks."" March 13, 2015",http://www.cdc.gov/measles/cases-outbreaks.html,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Washington,,North America,47.65878, -117.42605 ,4/2015,2015.0,1.0,0.0,Isolated,"Pusatory, Matt. ""Health District confirms case of measles in Spokane."" April 22, 2015. ",http://www.khq.com/story/28863615/health-district-confirms-case-of-measles-in-spokane,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,West Virginia,,North America,38.5976262,-80.4549026,1/2015-11/2015,2015.0,52.0,0.0,Epidemic,"Clutter, Crissy. ""Whooping cough cases up in West Virginia."" WTOV 9 Fox News. November 9, 2015. ",http://wtov9.com/news/local/whooping-cough-cases-up-in-west-virginia,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,Alaska,,North America,64.200841,-149.493673,1/2015-12/2015,2015.0,106.0,0.0,Epidemic,"Schoenfeld, Ed. ""Pertussis, aka whooping cough, in Petersburg."" KSFK.org. January 18, 2017.",http://www.kfsk.org/2017/01/18/pertussis-aka-whooping-cough-found-in-petersburg/,,,,,,,,,,,,,,
Other,H1N1 Flu,U.S. ,Washington,,North America,38.907192,-77.036871,1/2016,2016.0,1.0,1.0,Isolated,"Guerra, Kristine. ""She didn’t think a flu shot was necessary — until her daughter died."" Washington Post. October 27, 2016.",https://www.washingtonpost.com/news/to-your-health/wp/2016/10/27/she-didnt-think-a-flu-shot-was-necessary-until-her-daughter-died/,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,"Austin, Texas",,North America,30.18100,-97.79152,2/2016,2016.0,2.0,0.0,Isolated,"""Pertussis case confirmed at Williams Elementary."" KVUE. February 2, 2016. ",,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,Mississippi,,North America,32.35467,-89.39853,3/2016,2016.0,0.0,0.0,Announcement,"Edney, Daniel. ""Bill 938 puts children at risk."" The Oxford Eagle. March 21, 2016. ",http://www.oxfordeagle.com/2016/03/21/bill-938-puts-children-at-risk/,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,New York, ,North America,41.77844,-73.74779,1/2016-4/2016,2016.0,47.0,0.0,Cluster,"Dunne, Alison. ""Winter Brought High Number of Pertussis Cases in Dutchess."" WAMC. April 1, 2016.",http://wamc.org/post/winter-brought-high-number-pertussis-cases-dutchess#stream/0,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,California,,North America,35.49373,-118.85968,5/2016,2016.0,1.0,1.0,Isolated,"23 ABC News. “Infant reported as first whooping cough death for Kern County in 2016."" May 3, 2016.",http://www.turnto23.com/news/local-news/kern-has-first-confirmed-whooping-cough-death-in-2016,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,"Portland, Oregon",,North America,45.52306,-122.67648,1/2016-5/2016,2016.0,9.0,0.0,Cluster,"Graves, Lincoln. ""Case of whooping cough found at Portland elementary school."" KATU. May 20, 2016. ",http://katu.com/news/local/case-of-whooping-cough-found-at-portland-elementary-school,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,California,,North America,35.49373,-118.85968,6/2016,2016.0,3500.0,0.0,Epidemic,"Hesler, Clinton. ""Whooping Cough epidemic infects California, 3500 cases so far."" Science. June 15, 2016.",http://thewestsidestory.net/whooping-cough-epidemic-infects-california-3500-cases-far/,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,Ohio,,North America,40.4173,-82.9071,6/2016,2016.0,16.0,0.0,Cluster,"Carter, Andrew. ""Whooping cough cases reach outbreak level."" Marion Star. June 29, 2016.",http://www.marionstar.com/story/news/2016/06/29/whooping-cough-cases-reach-outbreak-level/86516032/,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,Arizona,,North America,33.44838,-112.07404,7/2016,2016.0,0.0,0.0,Announcement,"Olson, Samantha. ""Anti-Vaxxers May Have Caused the Largest Measles Outbreak This Year; Health officials to Declare State of Emergency."" Medical Daily. July 10, 2016.",http://www.medicaldaily.com/measles-outbreak-anti-vaxxers-391545,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,Minnesota,,North America,43.9952,-92.3814,2016-07-01T00:00:00Z,2016.0,173.0,0.0,Epidemic,"Boese, Brett. ""Olmsted County's pertussis outbreak hits 173."" Post Bulletin. July 27, 2016.",http://www.postbulletin.com/news/local/olmsted-county-s-pertussis-outbreak-hits/article_1bbf5f56-41ce-53e9-a61f-fb3de30e0bdd.html,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,Oklahoma,,North America,35.0078,-97.0929,2016-07-01T00:00:00Z,2016.0,70.0,0.0,Cluster,"Cosgrove, Jaclyn. ""Oklahoma sees increase in whooping cough as vaccination rate declines."" Tulsa World. July 28, 2016.",http://www.tulsaworld.com/news/health/oklahoma-sees-increase-in-whooping-cough-as-vaccination-rate-declines/article_1bc1e9cb-4099-56b3-a1db-035c1e609f1b.html,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,"Jefferson County, Wisconsin",,North America,43.089927,-88.710896,2016-09-01T00:00:00Z,2016.0,15.0,0.0,Cluster,"Channel 3000. ""Whooping cough cases reported in Jefferson County."" September 16, 2016.",http://www.channel3000.com/health/whooping-cough-cases-reported-in-jefferson-county/41697284,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,"Lynchberg, Virginia",,North America,37.413754,-79.142246,2016-09-01T00:00:00Z,2016.0,1.0,0.0,Isolated,"The News & Advance. ""Update: Whooping cough confirmed at E.C. Glass in Lynchburg."" September 15, 2016. ",http://www.newsadvance.com/news/local/update-whooping-cough-confirmed-at-e-c-glass-in-lynchburg/article_ff1796dc-7b5d-11e6-9497-a77239f4db3c.html,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,"Morris County, New Jersey",,North America,40.833604,-74.546328,2016-09-01T00:00:00Z,2016.0,1.0,0.0,Isolated,"Zaremba, Justin.. ""District alerts parent to student treated for whooping cough."" NJ.com. September 13, 2016.",http://www.nj.com/morris/index.ssf/2016/09/case_of_whooping_cough_confirmed_at_chatham_high_s.html,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,Illinois,,North America,40.633125,-89.398528,2016-09-01T00:00:00Z,2016.0,0.0,0.0,Announcement,"Infectious Disease News. ""CDC considers guidance on third MMR dose following campus outbreak."" September 2016. ",http://www.healio.com/infectious-disease/vaccine-preventable-diseases/news/print/infectious-disease-news/%7Be12a2a27-d121-4dc0-b05a-bbf77f921fd1%7D/cdc-considers-guidance-on-third-mmr-dose-following-campus-outbreak,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,Oklahoma,,North America,35.007752,-97.092877,2016-09-01T00:00:00Z,2016.0,0.0,0.0,Announcement,"Asher, Sally. ""UPDATE: Some in suspected mumps outbreak were vaccinated."" Enid News & Eagle. September 15, 2016. ",http://www.enidnews.com/news/local_news/update-some-in-suspected-mumps-outbreak-were-vaccinated/article_47c989a4-7b67-11e6-8e84-dffe3f42c206.html,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,,,North America,37.090240,-95.712891,2016-10-01T00:00:00Z,2016.0,0.0,0.0,Announcement,"Liu, Angus. ""People who don't get CDC-recommended shots cost the U.S. $7B in 2015: Report."" Fierce Pharma. October 18, 2016.",http://www.fiercepharma.com/vaccines/lack-vaccination-costs-u-s-7-billion-a-year-research,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,,,North America,37.090240,-95.712891,2016-10-01T00:00:00Z,2016.0,0.0,0.0,Announcement,"DiSalvo, David. ""New Measles Study Shows Why Anti-Vaccination Thinking Is Deadly."" Forbes. October 29, 2016. ",https://flipboard.com/@flipboard/flip.it%2FYTQTHM-new-measles-study-shows-why-anti-vaccin/f-b4f80c9eb2%2Fforbes.com,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,New Jersey,,North America,40.058324,-74.405661,2016-11-01T00:00:00Z,2016.0,0.0,0.0,Announcement,"Hill, Michael. ""Even in the Age of Vaccines Measles Outbreaks Can Occur."" NJTV News. November 23, 2016.",http://www.njtvonline.org/news/video/even-age-vaccines-measles-outbreaks-can-occur/,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,,,North America,37.090240,-95.712891,2016-12-01T00:00:00Z,2016.0,0.0,0.0,Announcement,"Maron, Dina Fine. ""What's behind the 2016 Mumps Spike in the U.S.?"" Scientific American. December 16, 2016. ",https://www.scientificamerican.com/article/whats-behind-the-2016-mumps-spike-in-the-u-s/,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,,,North America,37.090240,-95.712891,2016-12-01T00:00:00Z,2016.0,0.0,0.0,Announcement,"Korn, Melissa. ""Mumps Outbreaks Are Worst in a Decade."" Wall Street Journal. December 5, 2016.",http://www.wsj.com/articles/mumps-outbreaks-are-worst-in-a-decade-1480968263,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,,,North America,37.090240,-95.712891,2016-12-01T00:00:00Z,2016.0,0.0,0.0,Announcement,"Carter, Jarrett. ""Colleges at center of new mumps outbreak."" Education Dive. December 13, 2016. ",http://www.educationdive.com/news/colleges-at-center-of-new-mumps-outbreak/432230/,,,,,,,,,,,,,,
Attacks,Announcement,U.S. ,,,North America,37.090240,-95.712891,2016-12-01T00:00:00Z,2016.0,0.0,0.0,Announcement,"Klass, Perri. ""Why Doctors Still Worry About Measles."" The New York Times. December 12, 2016. ",http://www.nytimes.com/2016/12/12/well/family/why-doctors-still-worry-about-measles.html,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,"Santa Clara County, California",,North America,37.333658,-121.890704,2016-12-01T00:00:00Z,2016.0,44.0,0.0,Cluster,"Dremann, Sue. ""Whooping cough hits some Palo Alto schools."" Palo Alto Online. December 16, 2016. ",http://www.paloaltoonline.com/news/2016/12/16/whooping-cough-hits-some-palo-alto-schools,,,,,,,,,,,,,,
Whooping Cough,Whooping Cough,U.S. ,"Eddy County, New Mexico",,North America,32.417062,-104.472330,2016-12-01T00:00:00Z,2016.0,20.0,0.0,Cluster,"Trujillo, Daniel. ""Whooping cough outbreak in Eddy County."" KRQE. December 20, 2016. ",http://krqe.com/blog/2016/12/20/whooping-cough-outbreak-in-eddy-county/,,,,,,,,,,,,,,
Measles,Measles,U.S. ,"Collin County, Texas",,North America,33.179521,-96.492980,2016-01-01T00:00:00Z,2016.0,1.0,0.0,Secondary,"Parry, Hannah. ""Unvaccinated child who caught measles after travelling internationally may have exposed students and staff at Texas elementary school."" Daily Mail. January 19,. 2016. ",http://www.dailymail.co.uk/news/article-3406638/Unvaccinated-child-developed-measles-travelling-internationally-exposed-students-staff-Texas-elementary-school.html,,,,,,,,,,,,,,
Measles,Measles,U.S. ,"Nevada City, California",,North America,39.261561,-121.016059,2016-03-01T00:00:00Z,2016.0,1.0,0.0,Isolated,"Lavin, Emily. ""Officials: Yuba River Charter School closed Tuesday due to measles case (DOCUMENTS)."" The Union. March 29, 2016. ",http://www.theunion.com/news/local-news/officials-yuba-river-charter-school-closed-tuesday-due-to-measles-case-documents/,,,,,,,,,,,,,,
Measles,Measles,U.S. ,"San Joaquin County, California",,North America,37.917594,-121.171039,2016-04-01T00:00:00Z,2016.0,1.0,0.0,Isolated,"Recordnet.com. ""County health officials fear measles outbreak."" April 1, 2016. ",http://www.recordnet.com/article/20160401/NEWS/160409979,,,,,,,,,,,,,,
Measles,Measles,U.S. ,"Calaveras County, California",,North America,38.196048,-120.680504,2016-04-01T00:00:00Z,2016.0,1.0,0.0,Isolated,"Calaveras Enterprise. ""Calaveras Public Health investigates confirmed measles case."" April 5, 2016. ",http://www.calaverasenterprise.com/news/article_9b820334-fb86-11e5-bca5-eff70c84715f.html,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Massachusetts,,North America,42.407211,-71.382437,2016-05-01T00:00:00Z,2016.0,1.0,0.0,Secondary,"CBS Boston. ""Massachusetts Health Officials Confirm 1st Measles Case This Year [2016]."" May 12, 2016. ",http://boston.cbslocal.com/2016/05/12/health-officials-confirm-first-measles-case-in-massachusetts-this-year/,,,,,,,,,,,,,,
Measles,Measles,U.S. ,"L.A. County, California",,North America,34.052227,-118.243660,2017-01-01T00:00:00Z,2017.0,20.0,0.0,Cluster,"Karlamanga, Soumya. ""Measles outbreak grows in L.A.'s Orthodox Jewish community despite California's strict new vaccination law."" Los Angeles Times. January 21, 2017. ",http://www.latimes.com/local/california/la-me-ln-measles-20170120-story.html,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Tennessee,,North America,35.126855,-89.925323,2016-05-01T00:00:00Z,2016.0,7.0,0.0,Cluster,"Leahy, Michael Patrick. ""Measles Outbreak in Memphis Began at Mosque."" May 10, 2016. ",http://www.breitbart.com/big-government/2016/05/10/measles-outbreak-memphis-began-mosque/,,,,,,,,,,,,,,
Measles,Measles,U.S. ,"Collier County, Florida",,North America,26.069985,-81.427898,2016-06-01T00:00:00Z,2016.0,1.0,0.0,Isolated,"Wink News. ""Measles case confirmed in Collier County."" June 7, 2016. ",http://www.winknews.com/2016/06/07/health-alert-measles-case-confirmed-in-collier-county/,,,,,,,,,,,,,,
Measles,Measles,U.S. ,Arizona,,North America,34.048928,-111.093731,2016-06-01T00:00:00Z,2016.0,20.0,0.0,Cluster,"Marizco, Michel. ""Health Officials: Eloy Detention Center Workers Refusing Measles Vaccinations, Fueling Outbreak."" Fronteras. June 30, 2016. ",http://www.fronterasdesk.org/content/10355/health-officials-eloy-detention-center-workers-refusing-measles-vaccinations-fueling,,,,,,,,,,,,,,
Measles,Measles,U.S. ,"Miami-Dade County, Florida",,North America,25.551603,-80.632692,2016-06-01T00:00:00Z,2016.0,1.0,0.0,Isolated,"NBC Miami. ""Case of measles confirmed in Miami-Dade County [Florida]."" June 23, 2016. ",http://www.wptv.com/news/state/measles-confirmed-in-unvaccinated-child-in-miami-dade-county,,,,,,,,,,,,,,
